,host_city,stadium_name,match_date,match_type,innings_number,batting_position,player_name,player_team,opposition_team,balls_faced,runs_scored,dismissal_type,strike_rate,0's,1's,2's,3's,4's,5's,6's,7's,total_team_score,match_winning_team,note
134,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,2,3,N Pooran,Lucknow Super Giants,Sunrisers Hyderabad,26,70,lbw,269.23,6.0,7.0,0.0,1.0,6.0,0.0,6.0,0.0,193,Lucknow Super Giants,
135,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,2,2,AK Markram,Lucknow Super Giants,Sunrisers Hyderabad,4,1,caught,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,193,Lucknow Super Giants,
136,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,2,1,MR Marsh,Lucknow Super Giants,Sunrisers Hyderabad,31,52,caught,167.74,10.0,12.0,0.0,0.0,7.0,0.0,2.0,0.0,193,Lucknow Super Giants,
137,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,11,Simarjeet Singh,Sunrisers Hyderabad,Lucknow Super Giants,4,3,not out,75.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,190,Lucknow Super Giants,
138,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,10,Mohammed Shami,Sunrisers Hyderabad,Lucknow Super Giants,3,1,caught,33.33,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,190,Lucknow Super Giants,
139,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,9,HV Patel,Sunrisers Hyderabad,Lucknow Super Giants,11,12,not out,109.09,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,190,Lucknow Super Giants,
140,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,8,PJ Cummins,Sunrisers Hyderabad,Lucknow Super Giants,4,18,caught,450.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,190,Lucknow Super Giants,
141,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,7,A Manohar,Sunrisers Hyderabad,Lucknow Super Giants,6,2,caught,33.33,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,190,Lucknow Super Giants,
142,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,6,Aniket Verma,Sunrisers Hyderabad,Lucknow Super Giants,13,36,caught,276.92,4.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,190,Lucknow Super Giants,
143,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,5,H Klaasen,Sunrisers Hyderabad,Lucknow Super Giants,17,26,run out,152.94,3.0,10.0,1.0,0.0,2.0,0.0,1.0,0.0,190,Lucknow Super Giants,
144,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,4,K Nitish Kumar Reddy,Sunrisers Hyderabad,Lucknow Super Giants,28,32,bowled,114.28,7.0,15.0,3.0,1.0,2.0,0.0,0.0,0.0,190,Lucknow Super Giants,
145,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,3,Ishan Kishan,Sunrisers Hyderabad,Lucknow Super Giants,1,0,caught,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,Lucknow Super Giants,
146,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,2,Abhishek Sharma,Sunrisers Hyderabad,Lucknow Super Giants,6,6,caught,100.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,190,Lucknow Super Giants,
147,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",27-03-2025,7th Match,1,1,TM Head,Sunrisers Hyderabad,Lucknow Super Giants,28,47,bowled,167.85,12.0,7.0,1.0,0.0,5.0,0.0,3.0,0.0,190,Lucknow Super Giants,
148,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,2,4,A Raghuvanshi,Kolkata Knight Riders,Rajasthan Royals,17,22,not out,129.41,1.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,153,Kolkata Knight Riders,
149,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,2,3,AM Rahane,Kolkata Knight Riders,Rajasthan Royals,15,18,caught,120.0,6.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,153,Kolkata Knight Riders,
150,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,2,2,Q de Kock,Kolkata Knight Riders,Rajasthan Royals,61,97,not out,159.01,19.0,27.0,1.0,0.0,8.0,0.0,6.0,0.0,153,Kolkata Knight Riders,
151,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,2,1,MM Ali,Kolkata Knight Riders,Rajasthan Royals,12,5,run out,41.66,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,153,Kolkata Knight Riders,
152,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,11,TU Deshpande,Rajasthan Royals,Kolkata Knight Riders,1,2,not out,200.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
153,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,10,M Theekshana,Rajasthan Royals,Kolkata Knight Riders,1,1,not out,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
154,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,9,JC Archer,Rajasthan Royals,Kolkata Knight Riders,7,16,bowled,228.57,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,151,Kolkata Knight Riders,
155,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,8,SO Hetmyer,Rajasthan Royals,Kolkata Knight Riders,8,7,caught,87.5,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
156,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,7,SB Dubey,Rajasthan Royals,Kolkata Knight Riders,12,9,caught,75.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
157,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,6,DC Jurel,Rajasthan Royals,Kolkata Knight Riders,28,33,bowled,117.85,11.0,11.0,1.0,0.0,5.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
158,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,5,PW Hasaranga,Rajasthan Royals,Kolkata Knight Riders,4,4,caught,100.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
159,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,4,N Rana,Rajasthan Royals,Kolkata Knight Riders,9,8,bowled,88.88,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
160,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,3,R Parag,Rajasthan Royals,Kolkata Knight Riders,15,25,caught,166.66,5.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,151,Kolkata Knight Riders,
161,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,2,SV Samson,Rajasthan Royals,Kolkata Knight Riders,11,13,bowled,118.18,5.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,151,Kolkata Knight Riders,
162,Guwahati,"Barsapara Cricket Stadium, Guwahati",26-03-2025,6th Match,1,1,YBK Jaiswal,Rajasthan Royals,Kolkata Knight Riders,24,29,caught,120.83,11.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,151,Kolkata Knight Riders,
163,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,2,7,Arshad Khan,Gujarat Titans,Punjab Kings,1,1,not out,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,232,Punjab Kings,
164,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,2,6,M Shahrukh Khan,Gujarat Titans,Punjab Kings,1,6,not out,600.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,232,Punjab Kings,
165,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,2,5,R Tewatia,Gujarat Titans,Punjab Kings,2,6,run out,300.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,232,Punjab Kings,
166,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,2,4,SE Rutherford,Gujarat Titans,Punjab Kings,28,46,bowled,164.28,11.0,8.0,2.0,0.0,4.0,0.0,3.0,0.0,232,Punjab Kings,
167,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,2,3,JC Buttler,Gujarat Titans,Punjab Kings,33,54,bowled,163.63,7.0,14.0,6.0,0.0,4.0,0.0,2.0,0.0,232,Punjab Kings,
168,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,2,2,Shubman Gill,Gujarat Titans,Punjab Kings,14,33,caught,235.71,4.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,232,Punjab Kings,
169,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,2,1,B Sai Sudharsan,Gujarat Titans,Punjab Kings,41,74,caught,180.48,14.0,14.0,2.0,0.0,5.0,0.0,6.0,0.0,232,Punjab Kings,
170,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,1,7,Shashank Singh,Punjab Kings,Gujarat Titans,16,44,not out,275.0,2.0,4.0,2.0,0.0,6.0,0.0,2.0,0.0,243,Punjab Kings,
171,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,1,6,MP Stoinis,Punjab Kings,Gujarat Titans,15,20,caught,133.33,8.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,243,Punjab Kings,
172,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,1,5,GJ Maxwell,Punjab Kings,Gujarat Titans,1,0,lbw,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,Punjab Kings,
173,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,1,4,Azmatullah Omarzai,Punjab Kings,Gujarat Titans,15,16,caught,106.66,10.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,243,Punjab Kings,
174,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,1,3,SS Iyer,Punjab Kings,Gujarat Titans,42,97,not out,230.95,9.0,15.0,4.0,0.0,5.0,0.0,9.0,0.0,243,Punjab Kings,
175,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,1,2,Prabhsimran Singh,Punjab Kings,Gujarat Titans,8,5,caught,62.5,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,243,Punjab Kings,
176,Ahmedabad,"Narendra Modi Stadium, Motera, Ahmedabad",25-03-2025,5th Match,1,1,Priyansh Arya,Punjab Kings,Gujarat Titans,23,47,caught,204.34,9.0,3.0,2.0,0.0,7.0,0.0,2.0,0.0,243,Punjab Kings,
177,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,11,MM Sharma,Delhi Capitals,Lucknow Super Giants,2,1,not out,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,211,Delhi Capitals,
178,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,10,Kuldeep Yadav,Delhi Capitals,Lucknow Super Giants,5,5,run out,100.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,211,Delhi Capitals,
179,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,9,MA Starc,Delhi Capitals,Lucknow Super Giants,5,2,caught,40.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,211,Delhi Capitals,
180,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,8,Vipraj Nigam,Delhi Capitals,Lucknow Super Giants,15,39,caught,260.0,1.0,7.0,0.0,0.0,5.0,0.0,2.0,0.0,211,Delhi Capitals,
181,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,7,AR Sharma,Delhi Capitals,Lucknow Super Giants,31,66,not out,212.9,7.0,12.0,2.0,0.0,5.0,0.0,5.0,0.0,211,Delhi Capitals,
182,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,6,T Stubbs,Delhi Capitals,Lucknow Super Giants,22,34,bowled,154.54,6.0,12.0,0.0,0.0,1.0,0.0,3.0,0.0,211,Delhi Capitals,
183,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,5,AR Patel,Delhi Capitals,Lucknow Super Giants,11,22,caught,200.0,3.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,211,Delhi Capitals,
184,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,4,Sameer Rizvi,Delhi Capitals,Lucknow Super Giants,4,4,caught,100.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,211,Delhi Capitals,
185,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,3,Abishek Porel,Delhi Capitals,Lucknow Super Giants,2,0,caught,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211,Delhi Capitals,
186,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,2,F du Plessis,Delhi Capitals,Lucknow Super Giants,18,29,caught,161.11,8.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,211,Delhi Capitals,
187,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,2,1,J Fraser-McGurk,Delhi Capitals,Lucknow Super Giants,2,1,caught,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,211,Delhi Capitals,
188,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,10,Digvesh Rathi,Lucknow Super Giants,Delhi Capitals,0,0,not out,0.0,,,,,,,,,209,Delhi Capitals,
189,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,9,Ravi Bishnoi,Lucknow Super Giants,Delhi Capitals,2,0,bowled,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,Delhi Capitals,
190,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,8,Shahbaz Ahmed,Lucknow Super Giants,Delhi Capitals,8,9,caught,112.5,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,209,Delhi Capitals,
191,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,7,SN Thakur,Lucknow Super Giants,Delhi Capitals,2,0,run out,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,Delhi Capitals,
192,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,6,A Badoni,Lucknow Super Giants,Delhi Capitals,5,4,caught,80.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,209,Delhi Capitals,
193,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,5,DA Miller,Lucknow Super Giants,Delhi Capitals,19,27,not out,142.1,6.0,9.0,1.0,0.0,1.0,0.0,2.0,0.0,209,Delhi Capitals,
194,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,4,RR Pant,Lucknow Super Giants,Delhi Capitals,6,0,caught,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,Delhi Capitals,
195,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,3,N Pooran,Lucknow Super Giants,Delhi Capitals,30,75,bowled,250.0,8.0,9.0,0.0,0.0,6.0,0.0,7.0,0.0,209,Delhi Capitals,
196,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,2,MR Marsh,Lucknow Super Giants,Delhi Capitals,36,72,caught,200.0,13.0,10.0,1.0,0.0,6.0,0.0,6.0,0.0,209,Delhi Capitals,
197,Visakhapatnam,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",24-03-2025,4th Match,1,1,AK Markram,Lucknow Super Giants,Delhi Capitals,13,15,caught,115.38,6.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,209,Delhi Capitals,
198,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,8,MS Dhoni,Chennai Super Kings,Mumbai Indians,2,0,not out,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,Chennai Super Kings,
199,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,7,RA Jadeja,Chennai Super Kings,Mumbai Indians,18,17,run out,94.44,6.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,158,Chennai Super Kings,
200,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,6,SM Curran,Chennai Super Kings,Mumbai Indians,9,4,bowled,44.44,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,158,Chennai Super Kings,
201,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,5,DJ Hooda,Chennai Super Kings,Mumbai Indians,5,3,caught,60.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,158,Chennai Super Kings,
202,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,4,S Dube,Chennai Super Kings,Mumbai Indians,7,9,caught,128.57,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,158,Chennai Super Kings,
203,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,3,RD Gaikwad,Chennai Super Kings,Mumbai Indians,26,53,caught,203.84,8.0,7.0,2.0,0.0,6.0,0.0,3.0,0.0,158,Chennai Super Kings,
204,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,2,RA Tripathi,Chennai Super Kings,Mumbai Indians,3,2,caught,66.66,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,158,Chennai Super Kings,
205,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,2,1,R Ravindra,Chennai Super Kings,Mumbai Indians,45,65,not out,144.44,10.0,25.0,4.0,0.0,2.0,0.0,4.0,0.0,158,Chennai Super Kings,
206,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,11,Satyanarayana Raju,Mumbai Indians,Chennai Super Kings,1,1,not out,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Chennai Super Kings,
207,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,10,TA Boult,Mumbai Indians,Chennai Super Kings,2,1,caught,50.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Chennai Super Kings,
208,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,9,DL Chahar,Mumbai Indians,Chennai Super Kings,15,28,not out,186.66,5.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,155,Chennai Super Kings,
209,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,8,MJ Santner,Mumbai Indians,Chennai Super Kings,13,11,lbw,84.61,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,155,Chennai Super Kings,
210,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,7,Naman Dhir,Mumbai Indians,Chennai Super Kings,12,17,bowled,141.66,1.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,155,Chennai Super Kings,
211,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,6,Robin Minz,Mumbai Indians,Chennai Super Kings,9,3,caught,33.33,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Chennai Super Kings,
212,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,5,NT Tilak Varma,Mumbai Indians,Chennai Super Kings,25,31,lbw,124.0,12.0,7.0,2.0,0.0,2.0,0.0,2.0,0.0,155,Chennai Super Kings,
213,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,4,SA Yadav,Mumbai Indians,Chennai Super Kings,26,29,stumped,111.53,11.0,9.0,3.0,0.0,2.0,0.0,1.0,0.0,155,Chennai Super Kings,
214,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,3,WG Jacks,Mumbai Indians,Chennai Super Kings,7,11,caught,157.14,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,155,Chennai Super Kings,
215,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,2,RD Rickelton,Mumbai Indians,Chennai Super Kings,7,13,bowled,185.71,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,155,Chennai Super Kings,
216,Chennai,"MA Chidambaram Stadium, Chepauk, Chennai",23-03-2025,3rd Match,1,1,RG Sharma,Mumbai Indians,Chennai Super Kings,4,0,caught,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,Chennai Super Kings,
217,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,8,JC Archer,Rajasthan Royals,Sunrisers Hyderabad,1,1,not out,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,242,Sunrisers Hyderabad,
218,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,7,SB Dubey,Rajasthan Royals,Sunrisers Hyderabad,11,34,not out,309.09,0.0,6.0,0.0,0.0,1.0,0.0,4.0,0.0,242,Sunrisers Hyderabad,
219,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,6,SO Hetmyer,Rajasthan Royals,Sunrisers Hyderabad,23,42,caught,182.6,7.0,8.0,3.0,0.0,1.0,0.0,4.0,0.0,242,Sunrisers Hyderabad,
220,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,5,DC Jurel,Rajasthan Royals,Sunrisers Hyderabad,35,70,caught,200.0,11.0,12.0,1.0,0.0,5.0,0.0,6.0,0.0,242,Sunrisers Hyderabad,
221,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,4,N Rana,Rajasthan Royals,Sunrisers Hyderabad,8,11,caught,137.5,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,242,Sunrisers Hyderabad,
222,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,3,R Parag,Rajasthan Royals,Sunrisers Hyderabad,2,4,caught,200.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242,Sunrisers Hyderabad,
223,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,2,SV Samson,Rajasthan Royals,Sunrisers Hyderabad,37,66,caught,178.37,13.0,12.0,1.0,0.0,7.0,0.0,4.0,0.0,242,Sunrisers Hyderabad,
224,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,2,1,YBK Jaiswal,Rajasthan Royals,Sunrisers Hyderabad,5,1,caught,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,242,Sunrisers Hyderabad,
225,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,8,PJ Cummins,Sunrisers Hyderabad,Rajasthan Royals,1,0,not out,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,Sunrisers Hyderabad,
226,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,7,A Manohar,Sunrisers Hyderabad,Rajasthan Royals,1,0,caught,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,Sunrisers Hyderabad,
227,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,6,Aniket Verma,Sunrisers Hyderabad,Rajasthan Royals,3,7,caught,233.33,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,286,Sunrisers Hyderabad,
228,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,5,H Klaasen,Sunrisers Hyderabad,Rajasthan Royals,14,34,caught,242.85,2.0,4.0,2.0,0.0,5.0,0.0,1.0,0.0,286,Sunrisers Hyderabad,
229,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,4,K Nitish Kumar Reddy,Sunrisers Hyderabad,Rajasthan Royals,15,30,caught,200.0,3.0,6.0,1.0,0.0,4.0,0.0,1.0,0.0,286,Sunrisers Hyderabad,
230,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,3,Ishan Kishan,Sunrisers Hyderabad,Rajasthan Royals,47,106,not out,225.53,8.0,18.0,4.0,0.0,11.0,0.0,6.0,0.0,286,Sunrisers Hyderabad,
231,Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",23-03-2025,2nd Match,1,2,TM Head,Sunrisers Hyderabad,Rajasthan Royals,31,67,caught,216.12,9.0,7.0,3.0,0.0,9.0,0.0,3.0,0.0,286,Sunrisers Hyderabad,
